postNum,recordId,occurrenceIndex,fullSentence,directivePhrase,religiousSegment,lineIndex,authorshipState,sourceType,originalPostNum,ruling,religious
"1238","1238#0","0","Listen carefully.","Listen carefully.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1241","1241#0","0","Think NK.","Think NK.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1241","1241#1","1","Define nuclear stand-off.","Define nuclear stand-off.","","22","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1241","1241#2","2","Think Paris accord.","Think Paris accord.","","27","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1241","1241#3","3","Define kickback.","Define kickback.","","29","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1241","1241#4","4","Define slush fund.","Define slush fund.","","30","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1245","1245#0","0","Think SA.","Think SA.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1245","1245#1","1","Define hostage.","Define hostage.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1245","1245#2","2","Define protection.","Define protection.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1245","1245#3","3","Trust the plan.","Trust the plan.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1248","1248#0","0","Wake up!","Wake up!","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1248","1248#1","1","Learn.","Learn.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1248","1248#2","2","Question.","Question.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1248","1248#3","3","Fight!","Fight!","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1249","1249#0","0","Define smuggle.","Define smuggle.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1249","1249#1","1","Follow the EOs.","Follow the EOs.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1250","1250#0","0","Think logically.","Think logically.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1250","1250#1","1","Follow the timeline.","Follow the timeline.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1250","1250#2","2","Follow the timeline.","Follow the timeline.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1250","1250#3","3","Define 'Exchange'.","Define 'Exchange'.","","20","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1251","1251#0","0","Listen carefully.","Listen carefully.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1251","1251#1","1","Trust the plan.","Trust the plan.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1252","1252#0","0","Learn the term 'Projection'.","Learn the term 'Projection'.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1252","1252#1","1","Learn the TRUTH.","Learn the TRUTH.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1252","1252#2","2","Re_read drops re: slave grip of black pop.","Re_read drops re: slave grip of black pop.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1254","1254#0","0","Re_read.","Re_read.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1258","1258#0","0","Think logically.","Think logically.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1261","1261#0","0","Stay awake.","Stay awake.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1261","1261#1","1","Expect more (outcry).","Expect more (outcry).","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1262","1262#0","0","Think movie.","Think movie.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1263","1263#0","0","Think logically.","Think logically.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1263","1263#1","1","Apply leverage.","Apply leverage.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1264","1264#0","0","Trust the plan.","Trust the plan.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1265","1265#0","0","Think pushback.","Think pushback.","","28","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1265","1265#1","1","Open source.","Open source.","","29","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1266","1266#0","0","Trust the plan.","Trust the plan.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1266","1266#1","1","Think resignations.","Think resignations.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1266","1266#2","2","Have faith.","Have faith.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_STATEMENT_OR_HEADING","true"
"1269","1269#0","0","LEARN THE TRUTH.","LEARN THE TRUTH.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1269","1269#1","1","FIGHT FIGHT FIGHT","FIGHT FIGHT FIGHT","","22","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"127","127#0","0","Let's pause and say hello to the rogue intelligence agencies currently monitoring these threads.","Let's pause and say hello to the rogue intelligence agencies currently monitoring these threads.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1271","1271#0","0","Note 187.","Note 187.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1273","1273#0","0","Connect.","Connect.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1275","1275#0","0","No redactions.","No redactions.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1276","1276#0","0","Follow the stars.","Follow the stars.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1278","1278#0","0","Re_read.","Re_read.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1278","1278#1","1","Reveal gmail draft comms.","Reveal gmail draft comms.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1278","1278#2","2","Be heard.","Be heard.","","16","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1279","1279#0","0","Think GOOG.","Think GOOG.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1279","1279#1","1","Think ES departure.","Think ES departure.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1279","1279#2","2","Think NK.","Think NK.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1279","1279#3","3","Define Evergreen.","Define Evergreen.","","17","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#0","0","Learn to distinguish between relevant/non-relevant news.","Learn to distinguish between relevant/non-relevant news.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#1","1","Think mirror.","Think mirror.","","15","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#2","2","Look there, or [here], or there, truth is behind you.","Look there, or [here], or there, truth is behind you.","","16","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#3","3","Map provides picture.","Map provides picture.","","28","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#4","4","Think direction.","Think direction.","","32","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#5","5","Think full picture.","Think full picture.","","33","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#6","6","Attention on deck.","Attention on deck.","","39","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#7","7","Find the ke[y]stone.","Find the ke[y]stone.","","45","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"128","128#8","8","Be [p]repared.","Be [p]repared.","","41","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1280","1280#0","0","Define testimony.","Define testimony.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1280","1280#1","1","Define 'on record'.","Define 'on record'.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1280","1280#2","2","Expand your thinking.","Expand your thinking.","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1281","1281#0","0","Expand.","Expand.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1282","1282#0","0","Expand.","Expand.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1283","1283#0","0","Expand your thinking.","Expand your thinking.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1284","1284#0","0","Re_read drops.","Re_read drops.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1285","1285#0","0","Reconcile.","Reconcile.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1286","1286#0","0","Reconcile.","Reconcile.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1286","1286#1","1","ADD RUDY (quiet).","ADD RUDY (quiet).","","21","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1287","1287#0","0","Think logically.","Think logically.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1287","1287#1","1","Think resignations.","Think resignations.","","16","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1287","1287#2","2","Question everything.","Question everything.","","25","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1288","1288#0","0","Focus only on the FBI [for now].","Focus only on the FBI [for now].","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1288","1288#1","1","Think about the above.","Think about the above.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1291","1291#0","0","See prev post re: FBI.","See prev post re: FBI.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1291","1291#1","1","Trust the plan.","Trust the plan.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1291","1291#2","2","Remove arrests.","Remove arrests.","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1291","1291#3","3","Godspeed, Patriot.","Godspeed, Patriot.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","false"
"1291","1291#4","4","Step back.","Step back.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1294","1294#0","0","Godspeed, Patriot(s).","Godspeed, Patriot(s).","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","false"
"1294","1294#1","1","Stay strong.","Stay strong.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1294","1294#2","2","Stay united.","Stay united.","","3","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1295","1295#0","0","Be careful who you are following.","Be careful who you are following.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1295","1295#1","1","Think logically.","Think logically.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1295","1295#2","2","God bless you all.","God bless you all.","","13","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"1295","1295#3","3","The only profit we should all be striving for is TRUE FREEDOM.","The only profit we should all be striving for is TRUE FREEDOM.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1297","1297#0","0","They fight unconditionally because they hold a core value, a value that we should all live in FREEDOM.","They fight unconditionally because they hold a core value, a value that we should all live in FREEDOM.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1297","1297#1","1","We must do better to protect them.","We must do better to protect them.","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1298","1298#0","0","Think recent Mueller drops.","Think recent Mueller drops.","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1298","1298#1","1","Think private comms.","Think private comms.","","7","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1298","1298#2","2","Watch what happens.","Watch what happens.","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"13","13#0","0","Now think about the timing of POTUS traveling to China/SK.","Now think about the timing of POTUS traveling to China/SK.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"13","13#1","1","God bless, Patriots.","God bless, Patriots.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","REMOVE_BLESSING_OR_VALEDICTION","true"
"1301","1301#0","0","Connect.","Connect.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1306","1306#0","0","Define the terms of the Iran nuclear deal.","Define the terms of the Iran nuclear deal.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1306","1306#1","1","Define cover.","Define cover.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1306","1306#2","2","Define cover.","Define cover.","","21","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1306","1306#3","3","Define cover.","Define cover.","","24","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1307","1307#0","0","Think logically.","Think logically.","","5","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"131","131#0","0","Please stand by.","Please stand by.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1316","1316#0","0","Cross against House/Senate resignations/final term announcements + CEO departures.","Cross against House/Senate resignations/final term announcements + CEO departures.","","15","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1316","1316#1","1","TRUST THE PLAN.","TRUST THE PLAN.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1317","1317#0","0","Re_read drops.","Re_read drops.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#0","0","Think LOGICALLY.","Think LOGICALLY.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#1","1","Re_read DOJ org change (open source - more in pipe)","Re_read DOJ org change (open source - more in pipe)","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#2","2","Re_read FBI org change (open source - more in pipe)","Re_read FBI org change (open source - more in pipe)","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#3","3","Use LOGIC.","Use LOGIC.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#4","4","Use LOGIC.","Use LOGIC.","","36","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#5","5","Use LOGIC.","Use LOGIC.","","41","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#6","6","Define single shooter.","Define single shooter.","","42","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#7","7","Define IG.","Define IG.","","44","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#8","8","Think logically.","Think logically.","","59","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1318","1318#9","9","No outside comms.","No outside comms.","","60","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1319","1319#0","0","Review Time.","Review Time.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1319","1319#1","1","Define roadblock.","Define roadblock.","","64","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1319","1319#2","2","Do not fall victim to MSM/other fake/false narrative pushes.","Do not fall victim to MSM/other fake/false narrative pushes.","","66","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1319","1319#3","3","STAY THE COURSE.","STAY THE COURSE.","","67","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"132","132#0","0","Correct.","Correct.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1320","1320#0","0","Ask yourself, why are they panicking?","Ask yourself, why are they panicking?","","8","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1320","1320#1","1","Ask yourself, why is UK, France, and Germany so involved?","Ask yourself, why is UK, France, and Germany so involved?","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1328","1328#0","0","Do not fall victim to con artists.","Do not fall victim to con artists.","","18","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1328","1328#1","1","Use LOGIC.","Use LOGIC.","","19","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1328","1328#2","2","Stay on point.","Stay on point.","","20","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"133","133#0","0","Focus on above (3).","Focus on above (3).","","6","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"133","133#1","1","Think slush funds (feeder).","Think slush funds (feeder).","","9","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"133","133#2","2","Think war (feeder).","Think war (feeder).","","10","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"133","133#3","3","Think environmental pacts (feeder).","Think environmental pacts (feeder).","","11","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"133","133#4","4","Follow the bloodlines.","Follow the bloodlines.","","14","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1332","1332#0","0","Stay the course and trust the plan.","Stay the course and trust the plan.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1332","1332#1","1","Remain BRAVE.","Remain BRAVE.","","4","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1334","1334#0","0","Rank & File.","Rank & File.","","0","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1335","1335#0","0","Note the pictures we post are ALL originals.","Note the pictures we post are ALL originals.","","1","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1335","1335#1","1","Think about what that means.","Think about what that means.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1336","1336#0","0","Post Election Loss.","Post Election Loss.","","2","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
"1336","1336#1","1","Read below slow and carefully.","Read below slow and carefully.","","12","Q_AUTHORED_CURRENT_POST","q_post_body","","KEEP_Q_DIRECTIVE","false"
