postNum,kind,identity,aliasesAttempted,aliasCount,postText
1377,namedEntities,Sessions,,0,>>1419965 ⏎ Do you trust POTUS? ⏎ Does POTUS trust SESSIONS to protect the lives of our brave law enforcement? ⏎ Our Country? ⏎ Reconcile. ⏎ Would SESSIONS be AG (still) if DEEP STATE? ⏎ Critical thinking dismisses fictional clickbait claims. ⏎ Q ⏎ 
1377,namedEntities,Sessions,,0,>>1419965 ⏎ Do you trust POTUS? ⏎ Does POTUS trust SESSIONS to protect the lives of our brave law enforcement? ⏎ Our Country? ⏎ Reconcile. ⏎ Would SESSIONS be AG (still) if DEEP STATE? ⏎ Critical thinking dismisses fictional clickbait claims. ⏎ Q ⏎ 
145,namedEntities,America,,0,::::WARNING:::: ⏎ This is not a game! ⏎ DIRECT ATTACK TODAY BY NYT/CLOWNS IN AMERICA: ⏎ https://www.nytimes.com/2017/11/12/us/nsa-shadow-brokers.html ⏎ Do you believe in coincidences?  ⏎ How many coincidences do you need before you believe? ⏎ This is the biggest insider drop in the history of the world.  ⏎ Pray. ⏎ Q
1453,namedEntities,D party,,0,>>1699813 ⏎ There will be many redactions. ⏎ Why was the EO put on ice? ⏎ To wait for the release of the 'Clinton Investigation' portion of the IG report? ⏎ Why? ⏎ To include in the DECLAS? ⏎ Why would it be important to include? (all in one) ⏎ Optics are meaningful. ⏎ Political hit job narrative. ⏎ R's v D's. ⏎ Not right v wrong. ⏎ Projection. ⏎ END OF THE D PARTY [leaders]. ⏎ IG>Huber. ⏎ Who appointed Huber? ⏎ Re_read (again). ⏎ Slowly & carefully.  ⏎ http://www.breitbart.com/big-government/2018/03/31/turley-sessions-using-utah-federal-prosecutor-much-better-trump-2nd-special-counsel/ ⏎ Q ⏎ 
146,namedEntities,America,,0,::::WARNING:::: ⏎ This is not a game! ⏎ DIRECT ATTACK TODAY BY NYT/CLOWNS IN AMERICA: ⏎ https://www.nytimes.com/2017/11/12/us/nsa-shadow-brokers.html ⏎ Do you believe in coincidences?  ⏎ How many coincidences do you need before you believe? ⏎ This is the biggest insider drop in the history of the world.  ⏎ Pray. ⏎ Q
1483,namedEntities,Ryan,Ryan,1,>>1723305 ⏎ Full weight of the House v. ARM. ⏎ Why are optics important? ⏎ How does DC work? ⏎ WHY IS RYAN STILL IN OFFICE (lame duck)? ⏎ WHY IS RYAN LEAVING OFFICE? ⏎ WHO CONTROLS RYAN? ⏎ AUTISTS ENGAGED? ⏎ Q ⏎ 
1493,namedEntities,God,God,1,>>1732221 ⏎ Lee S. ⏎ Re: D OPs Hussein Hacking State Voting Sys ⏎ The TIP. ⏎ THEY MUST WIN. ⏎ AT ALL COSTS. ⏎ SR 187 DISCOVERY. ⏎ UK SIS. ⏎ C_A RUSSIA MASK HACK (SAME HAS CHINA SUB WASH - SET UP). ⏎ GOD SAVE US. ⏎ Q ⏎ 
1555,namedEntities,NO NAME,,0,No name absent. ⏎ End near? ⏎ Q ⏎ 
1602,namedEntities,God,God,1,">>1925226 ⏎ If you continue to proceed down this dangerous path only know that we are prepared. ⏎ You should know this based on earlier drops re: SA / Nat Guard / MIL Assets activate US soil. ⏎ The game is over when the public knows. ⏎ The fight to keep the LIGHTS OFF is all that matters to you. ⏎ You will FAIL. ⏎ The AMERICAN PEOPLE are AWAKE. ⏎ You lost CONTROL. ⏎ SHEEP NO MORE. ⏎ You underestimated their resolve and their ability to free-think away from the pipeline narrative. ⏎ We will DECLAS. ⏎ We will shine LIGHT. ⏎ THERE IS NOWHERE TO HIDE. ⏎ No amount of money, influence, or power can stop this. ⏎ Our rights to secure and protect at all costs then become justified. ⏎ We stand at the ready. ⏎ RED WAVE. ⏎ WHITE SQUALL. ⏎ IN GOD WE TRUST. ⏎ Q ⏎ "
1603,namedEntities,Putin,,0,>>1925332 ⏎ If you are smart (stupid) you know what just occurred at the meeting in Russia. ⏎ Attempts to frame Russia / POTUS (optics) are failing and will soon be exposed. ⏎ [Objective] to keep POTUS away from PUTIN failed. ⏎ Bolton + PUTIN should scare you. ⏎ Enemies are allies.  ⏎ EVIL has no place here. ⏎ America is no longer for sale. ⏎ The age of taxing our citizens across the World while entry to our markets is FREE is OVER. ⏎ The WORLD will UNITE in this cause (G v E/R v W). ⏎ Forced immigration pushers will be exposed (the 'why'). ⏎ Read the BIBLE. ⏎ GOD WINS. ⏎ Q ⏎ 
1603,namedEntities,Putin,,0,>>1925332 ⏎ If you are smart (stupid) you know what just occurred at the meeting in Russia. ⏎ Attempts to frame Russia / POTUS (optics) are failing and will soon be exposed. ⏎ [Objective] to keep POTUS away from PUTIN failed. ⏎ Bolton + PUTIN should scare you. ⏎ Enemies are allies.  ⏎ EVIL has no place here. ⏎ America is no longer for sale. ⏎ The age of taxing our citizens across the World while entry to our markets is FREE is OVER. ⏎ The WORLD will UNITE in this cause (G v E/R v W). ⏎ Forced immigration pushers will be exposed (the 'why'). ⏎ Read the BIBLE. ⏎ GOD WINS. ⏎ Q ⏎ 
1603,namedEntities,God,God,1,>>1925332 ⏎ If you are smart (stupid) you know what just occurred at the meeting in Russia. ⏎ Attempts to frame Russia / POTUS (optics) are failing and will soon be exposed. ⏎ [Objective] to keep POTUS away from PUTIN failed. ⏎ Bolton + PUTIN should scare you. ⏎ Enemies are allies.  ⏎ EVIL has no place here. ⏎ America is no longer for sale. ⏎ The age of taxing our citizens across the World while entry to our markets is FREE is OVER. ⏎ The WORLD will UNITE in this cause (G v E/R v W). ⏎ Forced immigration pushers will be exposed (the 'why'). ⏎ Read the BIBLE. ⏎ GOD WINS. ⏎ Q ⏎ 
1646,namedEntities,America,,0,You have a choice. ⏎ The choice has always been yours. ⏎ POWER TO THE PEOPLE. ⏎ THEY WANT YOU DIVIDED. ⏎ THEY WANT RACE WARS. ⏎ THEY WANT CLASS WARS. ⏎ THEY WANT RELIGIOUS WARS. ⏎ THEY WANT POLITICAL WARS. ⏎ THEY USE THE MEDIA. ⏎ THEY USE HOLLYWOOD. ⏎ THEY USE POLITICAL LEADERS. ⏎ THEY ARE LOUD. ⏎ GROUP THINK. ⏎ PUBLIC SHAME AGAINST THOSE WHO CHALLENGE. ⏎ SLAVERY. ⏎ THEY KNOW WHAT IS COMING. ⏎ IT IS NOW MORE CLEAR THAN EVER. ⏎ NEVER IN OUR HISTORY HAVE THEY BEEN THIS EXPOSED. ⏎ NEVER IN OUR HISTORY HAVE THEY COME OUT FROM THE SHADOWS TO FIGHT. ⏎ THE TRUTH IS CLEARLY VISIBLE. ⏎ DEFEND MS-13? ⏎ DEFEND THE DESTRUCTION OF OUR BORDERS? ⏎ PROMOTE THE FEAR NUCLEAR WAR IF POTUS REMAINS IN OFFICE? ⏎ NUCLEAR ALERTS MALFUNCTION? ⏎ COMPARE TO HITLER/NAZIS? ⏎ PROMOTE VIOLENCE? ⏎ PROMOTE HATE? ⏎ PROMOTE WAR? ⏎ PROMOTE ECONOMIC DECLINE? ⏎ PROMOTE NK TO END TALKS W/ POTUS? ⏎ PROMOTE IMPEACHMENT FOR NO R
1646,namedEntities,America,,0,You have a choice. ⏎ The choice has always been yours. ⏎ POWER TO THE PEOPLE. ⏎ THEY WANT YOU DIVIDED. ⏎ THEY WANT RACE WARS. ⏎ THEY WANT CLASS WARS. ⏎ THEY WANT RELIGIOUS WARS. ⏎ THEY WANT POLITICAL WARS. ⏎ THEY USE THE MEDIA. ⏎ THEY USE HOLLYWOOD. ⏎ THEY USE POLITICAL LEADERS. ⏎ THEY ARE LOUD. ⏎ GROUP THINK. ⏎ PUBLIC SHAME AGAINST THOSE WHO CHALLENGE. ⏎ SLAVERY. ⏎ THEY KNOW WHAT IS COMING. ⏎ IT IS NOW MORE CLEAR THAN EVER. ⏎ NEVER IN OUR HISTORY HAVE THEY BEEN THIS EXPOSED. ⏎ NEVER IN OUR HISTORY HAVE THEY COME OUT FROM THE SHADOWS TO FIGHT. ⏎ THE TRUTH IS CLEARLY VISIBLE. ⏎ DEFEND MS-13? ⏎ DEFEND THE DESTRUCTION OF OUR BORDERS? ⏎ PROMOTE THE FEAR NUCLEAR WAR IF POTUS REMAINS IN OFFICE? ⏎ NUCLEAR ALERTS MALFUNCTION? ⏎ COMPARE TO HITLER/NAZIS? ⏎ PROMOTE VIOLENCE? ⏎ PROMOTE HATE? ⏎ PROMOTE WAR? ⏎ PROMOTE ECONOMIC DECLINE? ⏎ PROMOTE NK TO END TALKS W/ POTUS? ⏎ PROMOTE IMPEACHMENT FOR NO R
1646,namedEntities,Hitler,Hitler,1,You have a choice. ⏎ The choice has always been yours. ⏎ POWER TO THE PEOPLE. ⏎ THEY WANT YOU DIVIDED. ⏎ THEY WANT RACE WARS. ⏎ THEY WANT CLASS WARS. ⏎ THEY WANT RELIGIOUS WARS. ⏎ THEY WANT POLITICAL WARS. ⏎ THEY USE THE MEDIA. ⏎ THEY USE HOLLYWOOD. ⏎ THEY USE POLITICAL LEADERS. ⏎ THEY ARE LOUD. ⏎ GROUP THINK. ⏎ PUBLIC SHAME AGAINST THOSE WHO CHALLENGE. ⏎ SLAVERY. ⏎ THEY KNOW WHAT IS COMING. ⏎ IT IS NOW MORE CLEAR THAN EVER. ⏎ NEVER IN OUR HISTORY HAVE THEY BEEN THIS EXPOSED. ⏎ NEVER IN OUR HISTORY HAVE THEY COME OUT FROM THE SHADOWS TO FIGHT. ⏎ THE TRUTH IS CLEARLY VISIBLE. ⏎ DEFEND MS-13? ⏎ DEFEND THE DESTRUCTION OF OUR BORDERS? ⏎ PROMOTE THE FEAR NUCLEAR WAR IF POTUS REMAINS IN OFFICE? ⏎ NUCLEAR ALERTS MALFUNCTION? ⏎ COMPARE TO HITLER/NAZIS? ⏎ PROMOTE VIOLENCE? ⏎ PROMOTE HATE? ⏎ PROMOTE WAR? ⏎ PROMOTE ECONOMIC DECLINE? ⏎ PROMOTE NK TO END TALKS W/ POTUS? ⏎ PROMOTE IMPEACHMENT FOR NO R
1646,namedEntities,God,God,1,You have a choice. ⏎ The choice has always been yours. ⏎ POWER TO THE PEOPLE. ⏎ THEY WANT YOU DIVIDED. ⏎ THEY WANT RACE WARS. ⏎ THEY WANT CLASS WARS. ⏎ THEY WANT RELIGIOUS WARS. ⏎ THEY WANT POLITICAL WARS. ⏎ THEY USE THE MEDIA. ⏎ THEY USE HOLLYWOOD. ⏎ THEY USE POLITICAL LEADERS. ⏎ THEY ARE LOUD. ⏎ GROUP THINK. ⏎ PUBLIC SHAME AGAINST THOSE WHO CHALLENGE. ⏎ SLAVERY. ⏎ THEY KNOW WHAT IS COMING. ⏎ IT IS NOW MORE CLEAR THAN EVER. ⏎ NEVER IN OUR HISTORY HAVE THEY BEEN THIS EXPOSED. ⏎ NEVER IN OUR HISTORY HAVE THEY COME OUT FROM THE SHADOWS TO FIGHT. ⏎ THE TRUTH IS CLEARLY VISIBLE. ⏎ DEFEND MS-13? ⏎ DEFEND THE DESTRUCTION OF OUR BORDERS? ⏎ PROMOTE THE FEAR NUCLEAR WAR IF POTUS REMAINS IN OFFICE? ⏎ NUCLEAR ALERTS MALFUNCTION? ⏎ COMPARE TO HITLER/NAZIS? ⏎ PROMOTE VIOLENCE? ⏎ PROMOTE HATE? ⏎ PROMOTE WAR? ⏎ PROMOTE ECONOMIC DECLINE? ⏎ PROMOTE NK TO END TALKS W/ POTUS? ⏎ PROMOTE IMPEACHMENT FOR NO R
1686,namedEntities,Huber,,0,https://www.youtube.com/watch?v=G9GXgcoqJJI ⏎ Does FOIA cover FISA? ⏎ No. ⏎ [FISA highest level of CLAS] ⏎ How did FOIA generate redacted FISA [Page]? ⏎ DECLAS. ⏎ Who DECLAS? ⏎ Section 5.2 CLAS [Office of President] ⏎ Why redacted? ⏎ Think HUBER. ⏎ WWG1WGA! ⏎ Q ⏎ 
1702,namedEntities,America,,0,EU BLINKED. ⏎ CONCESSIONS MADE. ⏎ ZERO TARIFFS (US>EU). ⏎ AMERICA FIRST. ⏎ THIS IS WHAT HAPPENS WHEN THE POTUS DOES NOT SELL OUT. ⏎ AFTER SUCH AN ENORMOUS ANNOUNCEMENT WHAT QUESTION(S) WERE SHOUTED @ POTUS? ⏎ >RUSSIA DELAY IN MEETING PUTIN (DC). ⏎ EYES OPEN? ⏎ MSM DOES NOT REPRESENT THE PEOPLE. ⏎ THE DAYS OF OUR LEADERS LINING THEIR POCKETS AT THE EXPENSE OF THE AMERICAN TAXPAYER ARE OVER. ⏎ RECENT EXAMPLE. ⏎ https://www.breitbart.com/big-government/2018/07/24/report-businesses-mccaskills-husband-131-million-federal-subsidies/ ⏎ GO KANSAS! ⏎ Q ⏎ 
1702,namedEntities,Kansas,Kansas,1,EU BLINKED. ⏎ CONCESSIONS MADE. ⏎ ZERO TARIFFS (US>EU). ⏎ AMERICA FIRST. ⏎ THIS IS WHAT HAPPENS WHEN THE POTUS DOES NOT SELL OUT. ⏎ AFTER SUCH AN ENORMOUS ANNOUNCEMENT WHAT QUESTION(S) WERE SHOUTED @ POTUS? ⏎ >RUSSIA DELAY IN MEETING PUTIN (DC). ⏎ EYES OPEN? ⏎ MSM DOES NOT REPRESENT THE PEOPLE. ⏎ THE DAYS OF OUR LEADERS LINING THEIR POCKETS AT THE EXPENSE OF THE AMERICAN TAXPAYER ARE OVER. ⏎ RECENT EXAMPLE. ⏎ https://www.breitbart.com/big-government/2018/07/24/report-businesses-mccaskills-husband-131-million-federal-subsidies/ ⏎ GO KANSAS! ⏎ Q ⏎ 
1706,namedEntities,NO NAME,,0,No name returning to headlines. ⏎ Q ⏎ 
1745,namedEntities,United States of America,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,Congress,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,Hussein,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,D party,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,D party,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,R party,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,Senate,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,Huber,,0,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
1745,namedEntities,US Intel,US Intel,1,">>2326287 ⏎ FISA = START. ⏎ FISA = IMMEDIATE CONF OF ILLEGAL ACTS RE: SIGNERS. ⏎ FISA = IMMEDIATE CONF START OF HUSSEIN SPY CAMPAIGN TO RIG AN ELECTION WAS BASED ON FALSE INFO. ⏎ FISA = IMPLICATES HRC / D PARTY AS FEEDERS OF FALSE INFO W/ THE INTENT OF SECURING MSM + BLAST/INSURANCE. ⏎ FISA = IMPLICATES SENIOR MEMBERS OF UK MI5/6/SIS, US INTEL, WH, FVEY, R PARTY (CONGRESS/SENATE) OF KNOWN CORRUPTION IN EFFORT TO RETAIN POWER AND RIG ELECTION + SAFEGUARD EVENT(S) BY POLITICAL KILL TO ACT WHILE IN POWER GIVEN MSM FAKE PUSH RUSSIA NAR. ⏎ FISA = TIES MSM HEADS (TV/BEHIND/CORP) TO D PARTY OTHER FOREIGN HEADS OF STATE IN CO-OP STRATEGY. ⏎ FISA BRINGS DOWN THE HOUSE. ⏎ FOIA DOES NOT INCLUDE FISA. ⏎ DECLAS BY POTUS KEY PARTS THAT FACTUALLY DEMONSTRATE THE 'DIRTY' 'FAKE' DOSSIER WAS USED AS PRIMARY SOURCE TO SECURE HIGHEST LEVEL OF INTEL SPYING ON PRIMARY REPUBLICAN OPPONENT (+POST ELECTION (INTE"
