stableOccurrenceId,postNum,oldRuling,finalRuling,oldSentenceText,newFullSentenceText,directivePhrase,directiveSegments,religiousSegment,themes,authorshipState,sourceType,dataAction,reason
"1122#1","1122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST WRAY.","TRUST WRAY.","TRUST WRAY.","TRUST WRAY.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1122#2","1122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST KANSAS.","TRUST KANSAS.","TRUST KANSAS.","TRUST KANSAS.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1122#3","1122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST HOROWITZ.","TRUST HOROWITZ.","TRUST HOROWITZ.","TRUST HOROWITZ.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1122#4","1122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","TRUST HUBER.","TRUST HUBER.","TRUST HUBER.","TRUST HUBER.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1124#0","1124","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","END.","END.","END.","END.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1124#1","1124","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Testify then drop.","Testify then drop.","Testify then drop.","Testify then drop.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1127#0","1127","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Refer back - the 'Why?'","Refer back - the ‘Why?’","Refer back - the ‘Why?’","Refer back - the ‘Why?’","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1127#1","1127","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust the plan.","Trust the plan.","Trust the plan.","Trust the plan.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1138#0","1138","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Study carefully.","Study carefully.","Study carefully.","Study carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1145#0","1145","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust POTUS.","Trust POTUS.","Trust POTUS.","Trust POTUS.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1146#0","1146","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand your thinking.","Expand your thinking.","Expand your thinking.","Expand your thinking.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1146#1","1146","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust the plan!","Trust the plan!","Trust the plan!","Trust the plan!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1149#0","1149","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think timing.","Think timing.","Think timing.","Think timing.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1155#0","1155","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Focus should also be on Supreme Court promise.","Focus should also be on Supreme Court promise.","Focus should also be on Supreme Court promise.","Focus should also be on Supreme Court promise.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"116#0","116","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Archive immediately.","Archive immediately.","Archive immediately.","Archive immediately.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"116#1","116","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Upload to graphic.","Upload to graphic.","Upload to graphic.","Upload to graphic.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1164#0","1164","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Re_read Five Eyes.","Re_read Five Eyes.","Re_read Five Eyes.","Re_read Five Eyes.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1164#1","1164","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Avoid US data collection laws.","Avoid US data collection laws.","Avoid US data collection laws.","Avoid US data collection laws.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"117#0","117","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define.","Define.","Define.","Define.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"117#1","117","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1176#0","1176","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think logically.","Think logically.","Think logically.","Think logically.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1176#1","1176","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think State of the Union - FREE.","Think State of the Union - FREE.","Think State of the Union - FREE.","Think State of the Union - FREE.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"118#0","118","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think SA.","Think SA.","Think SA.","Think SA.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"118#1","118","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think 'Taken'.","Think ‘Taken’.","Think ‘Taken’.","Think ‘Taken’.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"118#2","118","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Repeat.","Repeat.","Repeat.","Repeat.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1180#0","1180","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Join POTUS' legal team.","Join POTUS’ legal team.","Join POTUS’ legal team.","Join POTUS’ legal team.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1180#1","1180","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show.","Enjoy the show.","Enjoy the show.","Enjoy the show.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1181#0","1181","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust the plan.","Trust the plan.","Trust the plan.","Trust the plan.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#0","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Update.","Update.","Update.","Update.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#1","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Read.","Read.","Read.","Read.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#2","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Study the EOs.","Study the EOs.","Study the EOs.","Study the EOs.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#3","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Follow the 'pen'.","Follow the ‘pen’.","Follow the ‘pen’.","Follow the ‘pen’.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#4","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Connect.","Connect.","Connect.","Connect.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1182#5","1182","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Learn.","Learn.","Learn.","Learn.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1183#0","1183","KEEP_Q_DIRECTIVE","REMOVE_CLAIM_NOT_DIRECTIVE","Push to DIVIDE is strong.","","Push to DIVIDE is strong.","Push to DIVIDE is strong.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","REMOVE_FROM_DIRECTIVES","""Push"" is the subject noun — the push to divide — and ""is strong"" is its predicate. Q is describing the intensity of an adversary campaign, not telling anyone to push. The following line ""Think pre vs post 2016 election."" is the actual directive in this drop."
"1183#1","1183","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think pre vs post 2016 election.","Think pre vs post 2016 election.","Think pre vs post 2016 election.","Think pre vs post 2016 election.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1183#2","1183","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Stay TOGETHER.","Stay TOGETHER.","Stay TOGETHER.","Stay TOGETHER.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1183#3","1183","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Stay STRONG.","Stay STRONG.","Stay STRONG.","Stay STRONG.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1184#0","1184","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Archive immediately.","Archive immediately.","Archive immediately.","Archive immediately.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1186#0","1186","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Archive OFFLINE immediately.","Archive OFFLINE immediately.","Archive OFFLINE immediately.","Archive OFFLINE immediately.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1187#0","1187","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think net worth.","Think net worth.","Think net worth.","Think net worth.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1188#0","1188","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Build profile 1XD x7","Build profile 1XD x7","Build profile 1XD x7","Build profile 1XD x7","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"119#0","119","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","List the Billionaires.","List the Billionaires.","List the Billionaires.","List the Billionaires.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"119#1","119","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Reconcile.","Reconcile.","Reconcile.","Reconcile.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1190#0","1190","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think SC.","Think SC.","Think SC.","Think SC.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1197#0","1197","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Watch CA.","Watch CA.","Watch CA.","Watch CA.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1198#0","1198","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Keep up the good fight!","Keep up the good fight!","Keep up the good fight!","Keep up the good fight!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1199#0","1199","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Answer Q re: SR.","Answer Q re: SR.","Answer Q re: SR.","Answer Q re: SR.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"120#0","120","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Snowden.","Think Snowden.","Think Snowden.","Think Snowden.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1208#0","1208","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand further.","Expand further.","Expand further.","Expand further.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1208#1","1208","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Open source.","Open source.","Open source.","Open source.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1209#0","1209","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","END.","END.","END.","END.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"121#0","121","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Compare.","Compare.","Compare.","Compare.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"121#1","121","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","List.","List.","List.","List.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"121#2","121","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Laugh.","Laugh.","Laugh.","Laugh.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1213#0","1213","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Open source.","Open source.","Open source.","Open source.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1218#0","1218","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Push FAKE NEWS [4am] - MSM PRE BAD news [THEM].","Push FAKE NEWS [4am] - MSM PRE BAD news [THEM].","Push FAKE NEWS [4am] - MSM PRE BAD news [THEM].","Push FAKE NEWS [4am] - MSM PRE BAD news [THEM].","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1219#0","1219","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Sessions.","Think Sessions.","Think Sessions.","Think Sessions.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1219#1","1219","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand your thinking outside of 'leaks'.","Expand your thinking outside of ‘leaks’.","Expand your thinking outside of ‘leaks’.","Expand your thinking outside of ‘leaks’.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"122#0","122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Refer back to black pop crumbs.","Refer back to black pop crumbs.","Refer back to black pop crumbs.","Refer back to black pop crumbs.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"122#1","122","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Paint the picture.","Paint the picture.","Paint the picture.","Paint the picture.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"122#2","122","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","KEEP_DIRECTIVE_AND_RELIGIOUS_THEME","Pray.","Pray.","Pray.","Pray.","","Religion & Spirituality","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1220#0","1220","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Protect domestic high prices.","Protect domestic high prices.","Protect domestic high prices.","Protect domestic high prices.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1221#0","1221","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Trust funds (3).","Trust funds (3).","Trust funds (3).","Trust funds (3).","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1222#0","1222","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think public & private Twitter accounts.","Think public & private Twitter accounts.","Think public & private Twitter accounts.","Think public & private Twitter accounts.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1223#0","1223","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think private email addresses.","Think private email addresses.","Think private email addresses.","Think private email addresses.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1224#0","1224","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Wendy.","Think Wendy.","Think Wendy.","Think Wendy.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1224#1","1224","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Enjoy the show.","Enjoy the show.","Enjoy the show.","Enjoy the show.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1225#0","1225","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Learn our comms.","Learn our comms.","Learn our comms.","Learn our comms.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1228#0","1228","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Look at those palm trees!","Look at those palm trees!","Look at those palm trees!","Look at those palm trees!","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1229#0","1229","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Expand further.","Expand further.","Expand further.","Expand further.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1232#0","1232","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Please stand by.","Please stand by.","Please stand by.","Please stand by.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1235#0","1235","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Don't forget about Huma.","Don’t forget about Huma.","Don’t forget about Huma.","Don’t forget about Huma.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1238#0","1238","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Listen carefully.","Listen carefully.","Listen carefully.","Listen carefully.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1241#0","1241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think NK.","Think NK.","Think NK.","Think NK.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1241#1","1241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define nuclear stand-off.","Define nuclear stand-off.","Define nuclear stand-off.","Define nuclear stand-off.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1241#2","1241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think Paris accord.","Think Paris accord.","Think Paris accord.","Think Paris accord.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1241#3","1241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define kickback.","Define kickback.","Define kickback.","Define kickback.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1241#4","1241","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define slush fund.","Define slush fund.","Define slush fund.","Define slush fund.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1245#0","1245","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Think SA.","Think SA.","Think SA.","Think SA.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
"1245#1","1245","KEEP_Q_DIRECTIVE","KEEP_Q_DIRECTIVE","Define hostage.","Define hostage.","Define hostage.","Define hostage.","","","Q_AUTHORED_CURRENT_POST","Q_BODY","KEEP","canonical post body, no embedded-source evidence"
